date,year,month,day,day_of_year,season,city,latitude,longitude,temp_mean_c,temp_max_c,temp_min_c,temp_range_c,feels_like_c,dew_point_c,humidity_pct,precipitation_mm,wind_speed_kmh,wind_direction_deg,pressure_hpa,solar_radiation_mj_m2,sunshine_hours,weather_code,weather_description,nasa_temp_mean_c,nasa_temp_max_c,nasa_temp_min_c,nasa_precipitation_mm,nasa_humidity_pct,nasa_wind_speed_kmh,nasa_wind_direction_deg,nasa_pressure_hpa,data_source,dengue_new_hospitalizations,dengue_deaths,dengue_discharges,dengue_active_cases,dengue_cumulative_cases_yr,dengue_cumulative_deaths_yr,dengue_cfr_running_pct,dengue_dominant_serotype,dengue_alert_level,dengue_source,dengue_7day_avg,dengue_14day_avg,precip_lag7d_mm,precip_lag14d_mm,precip_lag21d_mm,humidity_lag7d_pct,humidity_lag14d_pct,humidity_lag21d_pct
2025-02-25,2025,2,25,56,Dry Winter,Dhaka,23.71,90.41,23.28,31.13,16.93,14.2,22.9,13.6,51.5,0.0,10.15,3.9,1016.9,24.7,6.6,1,Mainly clear,23.28,31.13,16.93,0.0,51.51,10.15,3.9,1016.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,30,36,901,6,0.6659,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),7.4,8.9,0.0,0.0,0.0,59.7,71.6,62.4
2025-02-26,2025,2,26,57,Dry Winter,Dhaka,23.71,90.41,22.85,30.58,16.53,14.0,22.3,12.7,49.2,0.0,11.09,359.9,1016.7,19.2,8.0,0,Clear sky,22.85,30.58,16.53,0.0,49.18,11.09,359.9,1016.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,29,33,905,6,0.663,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.6,8.9,0.01,0.0,0.0,64.0,73.0,61.2
2025-02-27,2025,2,27,58,Dry Winter,Dhaka,23.71,90.41,23.05,30.56,17.22,13.3,22.7,13.7,53.2,0.0,10.58,339.6,1014.4,16.8,7.8,0,Clear sky,23.05,30.56,17.22,0.0,53.2,10.58,339.6,1014.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,22,27,910,6,0.6593,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.4,8.0,0.18,0.02,0.0,64.7,75.9,70.3
2025-02-28,2025,2,28,59,Dry Winter,Dhaka,23.71,90.41,24.56,31.33,18.22,13.1,24.0,14.4,49.3,0.0,5.65,346.7,1013.2,14.8,9.0,1,Mainly clear,24.56,31.33,18.22,0.0,49.28,5.65,346.7,1013.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),3,0,21,24,913,6,0.6572,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.9,6.8,0.0,0.02,0.0,55.1,49.3,53.7
2025-03-01,2025,3,1,60,Pre-Monsoon,Dhaka,23.71,90.41,25.49,32.77,18.73,14.0,25.2,16.4,54.6,0.01,8.28,188.5,1010.9,15.8,4.9,1,Mainly clear,25.49,32.77,18.73,0.01,54.58,8.28,188.5,1010.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,18,23,918,6,0.6536,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.0,6.3,0.04,0.0,0.0,53.2,43.3,48.2
2025-03-02,2025,3,2,61,Pre-Monsoon,Dhaka,23.71,90.41,26.82,34.75,20.1,14.6,27.0,19.7,64.4,0.0,11.41,229.3,1007.9,20.9,8.5,51,Light drizzle,26.82,34.75,20.1,0.0,64.39,11.41,229.3,1007.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,17,21,922,6,0.6508,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.7,6.1,2.41,0.0,0.0,60.7,45.9,50.8
2025-03-03,2025,3,3,62,Pre-Monsoon,Dhaka,23.71,90.41,26.86,33.74,21.36,12.4,26.9,19.2,61.5,0.0,7.09,247.7,1009.1,16.3,8.7,3,Overcast,26.86,33.74,21.36,0.0,61.53,7.09,247.7,1009.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,17,23,928,6,0.6466,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.7,6.3,0.0,0.0,0.01,60.1,65.1,49.0
2025-03-04,2025,3,4,63,Pre-Monsoon,Dhaka,23.71,90.41,25.84,32.62,19.46,13.2,25.1,14.7,44.3,0.0,7.42,288.0,1009.6,21.0,5.9,1,Mainly clear,25.84,32.62,19.46,0.0,44.26,7.42,288.0,1009.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),8,0,18,26,936,6,0.641,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.0,6.2,0.0,0.0,0.0,51.5,59.7,71.6
2025-03-05,2025,3,5,64,Pre-Monsoon,Dhaka,23.71,90.41,24.67,32.8,17.56,15.2,24.0,14.1,47.3,0.0,10.84,255.1,1008.4,21.3,8.0,1,Mainly clear,24.67,32.8,17.56,0.0,47.29,10.84,255.1,1008.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,23,27,940,6,0.6383,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.0,5.8,0.0,0.01,0.0,49.2,64.0,73.0
2025-03-06,2025,3,6,65,Pre-Monsoon,Dhaka,23.71,90.41,23.95,31.87,17.72,14.2,22.9,11.7,38.8,0.0,7.74,348.8,1010.4,19.2,6.9,3,Overcast,23.95,31.87,17.72,0.0,38.83,7.74,348.8,1010.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),3,0,22,25,943,6,0.6363,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.7,5.6,0.0,0.18,0.02,53.2,64.7,75.9
2025-03-07,2025,3,7,66,Pre-Monsoon,Dhaka,23.71,90.41,22.85,31.12,15.2,15.9,21.8,10.6,38.9,0.0,10.22,309.2,1009.0,19.3,7.1,1,Mainly clear,22.85,31.12,15.2,0.0,38.92,10.22,309.2,1009.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),3,0,21,24,946,6,0.6342,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.7,5.3,0.0,0.0,0.02,49.3,55.1,49.3
2025-03-08,2025,3,8,67,Pre-Monsoon,Dhaka,23.71,90.41,24.29,32.07,17.52,14.6,23.4,12.8,42.7,0.0,8.68,201.9,1008.4,19.8,8.8,1,Mainly clear,24.29,32.07,17.52,0.0,42.73,8.68,201.9,1008.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),2,0,18,20,948,6,0.6329,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.3,4.6,0.01,0.04,0.0,54.6,53.2,43.3
2025-03-09,2025,3,9,68,Pre-Monsoon,Dhaka,23.71,90.41,24.95,32.44,18.61,13.8,24.8,16.5,57.6,0.08,7.88,309.7,1012.2,19.6,6.8,1,Mainly clear,24.95,32.44,18.61,0.08,57.62,7.88,309.7,1012.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,12,18,954,6,0.6289,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.6,4.6,0.0,2.41,0.0,64.4,60.7,45.9
2025-03-10,2025,3,10,69,Pre-Monsoon,Dhaka,23.71,90.41,25.58,33.34,18.68,14.7,24.9,14.9,46.7,0.17,9.0,19.7,1014.2,21.9,8.7,3,Overcast,25.58,33.34,18.68,0.17,46.7,9.0,19.7,1014.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,14,19,959,6,0.6257,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.4,4.6,0.0,0.0,0.0,61.5,60.1,65.1
2025-03-11,2025,3,11,70,Pre-Monsoon,Dhaka,23.71,90.41,26.97,34.45,20.4,14.1,26.3,16.4,47.1,0.0,7.45,230.4,1011.8,19.5,7.4,1,Mainly clear,26.97,34.45,20.4,0.0,47.09,7.45,230.4,1011.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,16,22,965,6,0.6218,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.1,4.6,0.0,0.0,0.0,44.3,51.5,59.7
2025-03-12,2025,3,12,71,Pre-Monsoon,Dhaka,23.71,90.41,27.1,34.63,20.0,14.6,26.6,17.0,49.5,0.0,11.77,255.9,1008.0,24.5,6.2,2,Partly cloudy,27.1,34.63,20.0,0.0,49.49,11.77,255.9,1008.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,19,23,969,6,0.6192,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.1,4.6,0.0,0.0,0.01,47.3,49.2,64.0
2025-03-13,2025,3,13,72,Pre-Monsoon,Dhaka,23.71,90.41,28.25,36.58,21.34,15.2,28.5,21.4,65.7,0.01,12.71,204.1,1006.1,20.5,8.1,51,Light drizzle,28.25,36.58,21.34,0.01,65.7,12.71,204.1,1006.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,21,25,973,6,0.6166,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.3,4.5,0.0,0.0,0.18,38.8,53.2,64.7
2025-03-14,2025,3,14,73,Pre-Monsoon,Dhaka,23.71,90.41,29.02,37.2,22.71,14.5,29.3,22.2,66.1,0.06,11.66,190.6,1007.5,23.2,9.1,61,Moderate rain,29.02,37.2,22.71,0.06,66.07,11.66,190.6,1007.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),7,0,19,26,980,6,0.6122,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),4.9,4.8,0.0,0.0,0.0,38.9,49.3,55.1
2025-03-15,2025,3,15,74,Pre-Monsoon,Dhaka,23.71,90.41,29.05,36.29,22.97,13.3,29.5,22.8,68.6,0.04,11.77,174.6,1009.3,21.8,6.7,1,Mainly clear,29.05,36.29,22.97,0.04,68.6,11.77,174.6,1009.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),8,0,21,29,988,6,0.6073,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.7,5.0,0.0,0.01,0.04,42.7,54.6,53.2
2025-03-16,2025,3,16,75,Pre-Monsoon,Dhaka,23.71,90.41,29.88,38.51,23.26,15.2,30.0,22.4,62.8,0.07,12.1,196.8,1008.5,21.4,8.2,3,Overcast,29.88,38.51,23.26,0.07,62.76,12.1,196.8,1008.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,23,27,992,6,0.6048,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.4,5.0,0.08,0.0,2.41,57.6,64.4,60.7
2025-03-17,2025,3,17,76,Pre-Monsoon,Dhaka,23.71,90.41,29.68,37.55,23.4,14.2,29.8,22.0,61.6,0.14,13.86,192.0,1007.6,19.4,8.0,61,Moderate rain,29.68,37.55,23.4,0.14,61.6,13.86,192.0,1007.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,23,28,997,6,0.6018,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.4,4.9,0.17,0.0,0.0,46.7,61.5,60.1
2025-03-18,2025,3,18,77,Pre-Monsoon,Dhaka,23.71,90.41,29.2,36.25,23.87,12.4,29.3,21.5,61.7,1.07,8.75,209.3,1008.7,15.5,7.6,51,Light drizzle,29.2,36.25,23.87,1.07,61.69,8.75,209.3,1008.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,24,28,1001,6,0.5994,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.1,4.6,0.0,0.0,0.0,47.1,44.3,51.5
2025-03-19,2025,3,19,78,Pre-Monsoon,Dhaka,23.71,90.41,29.08,36.32,23.05,13.3,29.0,20.7,58.2,0.27,8.28,195.3,1011.9,21.0,6.5,3,Overcast,29.08,36.32,23.05,0.27,58.22,8.28,195.3,1011.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,21,26,1006,6,0.5964,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.3,4.7,0.0,0.0,0.0,49.5,47.3,49.2
2025-03-20,2025,3,20,79,Pre-Monsoon,Dhaka,23.71,90.41,29.34,36.33,22.66,13.7,29.2,21.0,58.2,0.18,9.68,240.0,1012.9,20.3,7.8,1,Mainly clear,29.34,36.33,22.66,0.18,58.21,9.68,240.0,1012.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,18,22,1010,6,0.5941,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),5.3,4.8,0.01,0.0,0.0,65.7,38.8,53.2
2025-03-21,2025,3,21,80,Pre-Monsoon,Dhaka,23.71,90.41,26.65,32.34,22.05,10.3,26.6,18.2,58.0,0.09,14.11,338.5,1014.6,19.7,9.1,51,Light drizzle,26.65,32.34,22.05,0.09,58.03,14.11,338.5,1014.6,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),17,0,18,35,1027,6,0.5842,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.7,5.8,0.06,0.0,0.0,66.1,38.9,49.3
2025-03-22,2025,3,22,81,Pre-Monsoon,Dhaka,23.71,90.41,24.52,28.87,20.9,8.0,24.6,16.8,61.4,0.07,10.58,348.2,1014.5,22.5,7.8,1,Mainly clear,24.52,28.87,20.9,0.07,61.4,10.58,348.2,1014.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),14,0,30,44,1041,6,0.5764,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),7.6,6.6,0.04,0.0,0.01,68.6,42.7,54.6
2025-03-23,2025,3,23,82,Pre-Monsoon,Dhaka,23.71,90.41,26.14,33.21,19.33,13.9,25.8,16.7,52.6,0.07,9.86,9.6,1013.8,23.6,6.7,1,Mainly clear,26.14,33.21,19.33,0.07,52.64,9.86,9.6,1013.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),9,0,40,49,1050,6,0.5714,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),8.3,6.9,0.07,0.08,0.0,62.8,57.6,64.4
2025-03-24,2025,3,24,83,Pre-Monsoon,Dhaka,23.71,90.41,26.11,33.79,19.27,14.5,25.6,16.1,49.8,0.1,10.87,345.5,1012.4,23.5,9.8,1,Mainly clear,26.11,33.79,19.27,0.1,49.85,10.87,345.5,1012.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),7,0,44,51,1057,6,0.5676,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),8.6,7.0,0.14,0.17,0.0,61.6,46.7,61.5
2025-03-25,2025,3,25,84,Pre-Monsoon,Dhaka,23.71,90.41,26.68,34.54,19.17,15.4,25.9,15.6,44.8,0.0,9.72,330.5,1008.2,22.0,7.8,61,Moderate rain,26.68,34.54,19.17,0.0,44.79,9.72,330.5,1008.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),11,0,47,58,1068,6,0.5618,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),9.6,7.4,1.07,0.0,0.0,61.7,47.1,44.3
2025-03-26,2025,3,26,85,Pre-Monsoon,Dhaka,23.71,90.41,28.12,35.37,20.87,14.5,27.2,16.3,40.9,0.0,5.98,314.0,1006.1,22.5,8.9,61,Moderate rain,28.12,35.37,20.87,0.0,40.88,5.98,314.0,1006.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),8,0,41,49,1076,6,0.5576,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),10.0,7.6,0.27,0.0,0.0,58.2,49.5,47.3
2025-03-27,2025,3,27,86,Pre-Monsoon,Dhaka,23.71,90.41,28.77,36.08,21.95,14.1,28.6,20.2,57.4,0.0,8.93,198.0,1004.3,22.1,7.9,3,Overcast,28.77,36.08,21.95,0.0,57.42,8.93,198.0,1004.3,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),17,0,35,52,1093,6,0.5489,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),11.9,8.6,0.18,0.01,0.0,58.2,65.7,38.8
2025-03-28,2025,3,28,87,Pre-Monsoon,Dhaka,23.71,90.41,30.12,39.1,23.11,16.0,30.0,21.8,58.4,0.0,13.32,197.1,1003.4,19.8,7.3,3,Overcast,30.12,39.1,23.11,0.0,58.41,13.32,197.1,1003.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),15,0,43,58,1108,6,0.5415,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),11.6,9.1,0.09,0.06,0.0,58.0,66.1,38.9
2025-03-29,2025,3,29,88,Pre-Monsoon,Dhaka,23.71,90.41,30.38,39.23,23.51,15.7,30.4,22.5,60.8,0.0,13.32,194.2,1004.9,22.2,8.4,2,Partly cloudy,30.38,39.23,23.51,0.0,60.76,13.32,194.2,1004.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),9,0,51,60,1117,6,0.5372,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),10.9,9.2,0.07,0.04,0.0,61.4,68.6,42.7
2025-03-30,2025,3,30,89,Pre-Monsoon,Dhaka,23.71,90.41,29.9,37.68,23.12,14.6,30.0,22.5,62.9,0.0,10.69,177.8,1008.2,25.4,9.5,2,Partly cloudy,29.9,37.68,23.12,0.0,62.93,10.69,177.8,1008.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),14,0,49,63,1131,6,0.5305,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),11.6,9.9,0.07,0.07,0.08,52.6,62.8,57.6
2025-03-31,2025,3,31,90,Pre-Monsoon,Dhaka,23.71,90.41,30.03,36.86,23.83,13.0,30.0,21.9,59.4,0.01,10.55,203.2,1007.9,23.7,10.2,2,Partly cloudy,30.03,36.86,23.83,0.01,59.45,10.55,203.2,1007.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),9,0,55,64,1140,6,0.5263,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),11.9,10.2,0.1,0.14,0.17,49.8,61.6,46.7
2025-04-01,2025,4,1,91,Pre-Monsoon,Dhaka,23.71,90.41,29.85,36.16,24.05,12.1,29.9,22.2,61.9,0.07,13.39,188.2,1008.0,23.3,7.5,61,Moderate rain,29.85,36.16,24.05,0.07,61.87,13.39,188.2,1008.0,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),39,0,47,86,1179,6,0.5089,DENV-2/DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),15.9,12.7,0.0,1.07,0.0,44.8,61.7,47.1
2025-04-02,2025,4,2,92,Pre-Monsoon,Dhaka,23.71,90.41,29.88,37.34,23.43,13.9,29.7,21.0,55.6,0.05,7.2,190.0,1009.4,25.3,7.9,61,Moderate rain,29.88,37.34,23.43,0.05,55.65,7.2,190.0,1009.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),36,0,71,107,1215,6,0.4938,DENV-2/DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),19.9,14.9,0.0,0.27,0.0,40.9,58.2,49.5
2025-04-03,2025,4,3,93,Pre-Monsoon,Dhaka,23.71,90.41,29.81,36.66,23.72,12.9,29.6,21.2,56.8,1.85,8.93,232.1,1010.2,20.2,8.0,3,Overcast,29.81,36.66,23.72,1.85,56.8,8.93,232.1,1010.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),22,0,98,120,1237,6,0.485,DENV-2/DENV-3,Moderate,DGHS/WHO/PMC anchored estimates (daily distribution),20.6,16.2,0.0,0.18,0.01,57.4,58.2,65.7
2025-04-04,2025,4,4,94,Pre-Monsoon,Dhaka,23.71,90.41,30.92,38.17,24.28,13.9,30.4,20.6,48.6,0.0,9.4,233.0,1008.7,18.7,7.4,2,Partly cloudy,30.92,38.17,24.28,0.0,48.65,9.4,233.0,1008.7,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),10,0,106,116,1247,6,0.4812,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),19.9,15.7,0.0,0.09,0.06,58.4,58.0,66.1
2025-04-05,2025,4,5,95,Pre-Monsoon,Dhaka,23.71,90.41,30.67,37.99,23.76,14.2,30.3,21.3,53.0,0.02,11.05,195.4,1007.4,17.1,6.2,3,Overcast,30.67,37.99,23.76,0.02,52.98,11.05,195.4,1007.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),11,0,107,118,1258,6,0.4769,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),20.1,15.5,0.0,0.07,0.04,60.8,61.4,68.6
2025-04-06,2025,4,6,96,Pre-Monsoon,Dhaka,23.71,90.41,30.83,38.09,24.62,13.5,30.6,22.1,56.3,0.45,13.0,177.1,1007.5,20.4,7.3,80,Rain showers,30.83,38.09,24.62,0.45,56.33,13.0,177.1,1007.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,79,84,1263,6,0.4751,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),18.9,15.2,0.0,0.07,0.07,62.9,52.6,62.8
2025-04-07,2025,4,7,97,Pre-Monsoon,Dhaka,23.71,90.41,30.01,36.88,24.93,12.0,30.0,21.9,59.4,2.44,10.12,155.8,1010.1,18.9,7.5,2,Partly cloudy,30.01,36.88,24.93,2.44,59.35,10.12,155.8,1010.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,48,54,1269,6,0.4728,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),18.4,15.1,0.01,0.1,0.14,59.4,49.8,61.6
2025-04-08,2025,4,8,98,Pre-Monsoon,Dhaka,23.71,90.41,28.23,32.43,24.26,8.2,28.7,22.0,68.9,3.22,6.48,189.4,1012.8,16.1,7.2,61,Moderate rain,28.23,32.43,24.26,3.22,68.88,6.48,189.4,1012.8,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,32,38,1275,6,0.4706,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),13.7,14.8,0.07,0.0,1.07,61.9,44.8,61.7
2025-04-09,2025,4,9,99,Pre-Monsoon,Dhaka,23.71,90.41,30.15,36.76,24.04,12.7,30.0,21.4,56.3,0.28,7.56,192.4,1010.1,15.2,6.9,80,Rain showers,30.15,36.76,24.04,0.28,56.34,7.56,192.4,1010.1,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),4,0,28,32,1279,6,0.4691,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),9.1,14.5,0.05,0.0,0.27,55.6,40.9,58.2
2025-04-10,2025,4,10,100,Pre-Monsoon,Dhaka,23.71,90.41,30.37,36.67,23.93,12.7,29.9,20.4,50.1,0.01,5.98,222.4,1006.4,17.5,6.9,61,Moderate rain,30.37,36.67,23.93,0.01,50.11,5.98,222.4,1006.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),9,0,21,30,1288,6,0.4658,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),7.3,13.9,1.85,0.0,0.18,56.8,57.4,58.2
2025-04-11,2025,4,11,101,Pre-Monsoon,Dhaka,23.71,90.41,29.3,34.57,24.59,10.0,29.2,20.7,57.0,2.25,12.31,188.3,1005.2,18.5,7.1,51,Light drizzle,29.3,34.57,24.59,2.25,57.03,12.31,188.3,1005.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),6,0,25,31,1294,6,0.4637,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.7,13.3,0.0,0.0,0.09,48.6,58.4,58.0
2025-04-12,2025,4,12,102,Pre-Monsoon,Dhaka,23.71,90.41,30.02,35.39,25.18,10.2,30.0,21.9,59.5,0.84,6.08,223.2,1006.4,21.8,6.5,2,Partly cloudy,30.02,35.39,25.18,0.84,59.53,6.08,223.2,1006.4,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),7,0,25,32,1301,6,0.4612,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.1,13.1,0.02,0.0,0.07,53.0,60.8,61.4
2025-04-13,2025,4,13,103,Pre-Monsoon,Dhaka,23.71,90.41,28.77,32.16,26.25,5.9,28.9,21.2,62.3,1.07,5.4,42.8,1008.5,18.8,7.7,1,Mainly clear,28.77,32.16,26.25,1.07,62.34,5.4,42.8,1008.5,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),5,0,26,31,1306,6,0.4594,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),6.1,12.5,0.45,0.0,0.07,56.3,62.9,52.6
2025-04-14,2025,4,14,104,Pre-Monsoon,Dhaka,23.71,90.41,28.12,31.29,24.97,6.3,28.3,20.8,63.5,0.97,6.8,31.0,1008.9,16.3,5.8,3,Overcast,28.12,31.29,24.97,0.97,63.53,6.8,31.0,1008.9,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),12,0,27,39,1318,6,0.4552,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),7.0,12.7,2.44,0.01,0.1,59.4,59.4,49.8
2025-04-15,2025,4,15,105,Pre-Monsoon,Dhaka,23.71,90.41,28.55,32.87,23.98,8.9,28.6,20.9,61.7,5.49,6.62,199.1,1009.2,19.5,4.5,1,Mainly clear,28.55,32.87,23.98,5.49,61.73,6.62,199.1,1009.2,NASA POWER MERRA-2 (primary) + ERA5-normals sim (solar/sunshine/weather-code),13,0,30,43,1331,6,0.4508,DENV-2/DENV-3,Watch,DGHS/WHO/PMC anchored estimates (daily distribution),8.0,10.9,3.22,0.07,0.0,68.9,61.9,44.8
